Session #,Trial,DateTime,Video #,TrialType,Player1,Player2,Choice1,Choice2,Choice,Condition,OtherReward,DictReward,OneChoice,OtherTrial,FixationPointFrame,FixationPointTime,FP:TO,TargetsOnFrame,TargetsOnTime,TO:GO,GO:Choice,ChoiceTimeFrame,ChoiceTime,Choice:RRS,Choice:DRS,RecipientRewardStartFrame,RecipientRewardStartTime,RRS:RRE,RecipientRewardEndFrame,RecipientRewardEndTime,RRE:DRS,DictatorRewardStartFrame,DictatorRewardStartTime,DRS:DRE,DictatorRewardEndFrame,DictatorRewardEndTime,RewardEndPrev,ITI,EndTrialFrame,EndTrialTime,Choice:ET,AvertedBeforeChoiceLong,AvertedBeforeChoiceShort,AvertedAfterChoiceFull,AvertedAfterChoiceBR,AvertedAfterChoiceAR,RewardAnticipationOther,RewardAnticipationSelf,RewardAnticipationBeforeLong,RewardAnticipationBeforeShort,RewardAnticipationAfterFull,RewardAnticipationAfterBR,RewardAnticipationDuringReward,RewardAnticipationAfterAR,StereoAvertBeforeLong,StereoAvertBeforeShort,StereoAvertAfterFull,StereoAvertAfterBR,StereoAvertAfterAR
2,12,230713_1531,1,Dual,Kiwi,1aat,0,4,High,12,4.0,0.0,,True,3017.0,152.9917924,0.5221091,3027.0,153.5139015,0.6340816,2.0554031,3080.0,156.2033862,1.2489536,,3105.0,157.4523398,1.438593,3133.0,158.8909328,,,,,,,2961.0,2.8236508,3163.0,160.4200989,4.2167127,0.247619048,0.461538462,0.265060241,0.16,0.310344828,0.0,,0.25210084,0.0,0.313253012,0.0,0.0,0.448275862,,,,,
2,13,230713_1531,1,Dual,Kiwi,1aat,4,0,High,5,,4.0,,False,3189.0,161.7088273,0.5285224,3199.0,162.2373497,0.7338208,0.6048813,3226.0,163.5760518,,1.2490031,,,,,,,3250.0,164.8250549,1.4278488,3279.0,166.2529037,3133.0,2.8178945,3309.0,167.7855207,4.2094689,0.23655914,0.37037037,0.253164557,0.3,0.237288136,,0.375,0.612903226,0.0,0.819277108,0.375,1.0,1.0,,,,,
2,14,230713_1531,1,Dual,Kiwi,1aat,4,2,Low,7,2.0,1.0,,True,3334.0,169.0703595,0.5229299,3344.0,169.5932894,0.5335163,1.572929,3386.0,171.6997347,1.2350229,4.1191186,3410.0,172.9347576,1.4244772,3438.0,174.3592348,1.4596185,3467.0,175.8188533,0.0910579,3469.0,175.9099112,3279.0,2.8174558,3491.0,177.0271303,5.3273956,0.440860215,0.428571429,0.242718447,0.0,0.316455696,0.666666667,1.0,0.392523364,0.0,0.780952381,0.666666667,0.464285714,0.814814815,,,,,
2,15,230713_1531,1,Dual,Kiwi,1aat,4,2,High,1,,4.0,,False,3516.0,178.2762445,0.524193,3526.0,178.8004375,0.5337383,0.8261808,3553.0,180.1603566,,1.2433102,,,,,,,3577.0,181.4036668,1.4254997,3605.0,182.8291665,3469.0,2.3663333,3635.0,184.3516859,4.1913293,0.285714286,0.37037037,0.426666667,1.0,0.25862069,,0.0,0.678571429,0.0,0.487804878,0.0,0.357142857,0.689655172,,,,,
2,16,230713_1531,1,Dual,Kiwi,1aat,2,0,,9,,,,True,3661.0,185.6525378,0.5369484,3672.0,186.1894862,0.7340097,,,,,,,,,,,,,,,,,3605.0,2.8233713,4101.0,207.9750351,,,,,,,,,,,,,,,,,,,
2,17,230713_1531,1,Dual,Kiwi,1aat,0,2,,10,,,,True,4125.0,209.2005383,0.5242587,4136.0,209.724797,0.5339049,,,,,,,,,,,,,,,,,4101.0,1.2255032,4560.0,231.2609007,,,,,,,,,,,,,,,,,,,
2,18,230713_1531,1,Dual,Kiwi,1aat,2,4,,8,,,,True,4585.0,232.4930648,0.5336723,4595.0,233.0267371,0.7342151,,,,,,,,,,,,,,,,,4560.0,1.2321641,5024.0,254.7624901,,,,,,,,,,,,,,,,,,,
2,19,230713_1531,1,Dual,Kiwi,1aat,4,0,,11,,,1.0,True,5048.0,255.9971076,0.5313902,5059.0,256.5284978,0.5341837,,,,,,,,,,,,,,,,,5024.0,1.2346175,5483.0,278.063714,,,,,,,,,,,,,,,,,,,
2,20,230713_1531,1,Dual,Kiwi,1aat,2,0,,9,,,1.0,True,5520.0,279.8978596,0.5332583,5530.0,280.4311179,0.5335465,,,,,,,,,,,,,,,,,5483.0,1.8341456,5955.0,301.9660361,,,,,,,,,,,,,,,,,,,
2,21,230713_1531,1,Dual,Kiwi,1aat,2,4,,8,,,,True,5979.0,303.2039308,0.5289013,5990.0,303.7328321,0.6339139,,,,,,,,,,,,,,,,,5955.0,1.2378947,6416.0,325.3681506,,,,,,,,,,,,,,,,,,,
2,22,230713_1531,2,Dual,Kiwi,1aat,0,2,,10,,,,True,8898.0,451.221252,0.5289595,8909.0,451.7502115,0.7338045,,,,,,,,,,,,,,,,,6416.0,125.8531014,238.0,473.4852322,,,,,,,,,,,,,,,,,,,
2,23,230713_1531,2,Dual,Kiwi,1aat,0,4,High,12,4.0,0.0,,True,262.0,474.7151822,0.537,272.0,475.2521822,0.7337345,17.3902501,630.0,493.3761668,1.2435184,,654.0,494.6196852,1.4374057,683.0,496.0570909,,,,,,,238.0,1.22995,705.0,497.1835546,3.8073878,0.255208333,0.247787611,0.108108108,0.0,0.16,0.708333333,,0.168367347,0.184357542,0.906666667,0.708333333,1.0,1.0,,,,,
2,24,230713_1531,2,Dual,Kiwi,1aat,2,4,High,2,,4.0,,False,730.0,498.4675099,0.5364743,741.0,499.0039842,0.6339556,5.827364,868.0,505.4653038,,1.2463777,,,,,,,893.0,506.7116815,1.4263931,921.0,508.1380746,683.0,2.410419,952.0,509.6968044,4.2315006,0.345945946,0.480314961,0.166666667,0.04,0.220338983,,0.72,0.843243243,0.771653543,0.916666667,0.72,1.0,1.0,,,,,
2,25,230713_1531,2,Dual,Kiwi,1aat,4,0,,11,,,1.0,True,977.0,510.9673338,0.5300729,987.0,511.4974067,0.533754,,,,,,,,,,,,,,,,,921.0,2.8292592,1412.0,533.0325153,,,,,,,,,,,,,,,,,,,
2,26,230713_1531,2,Dual,Kiwi,1aat,4,2,High,7,4.0,1.0,1.0,True,1436.0,534.2700485,0.5290258,1447.0,534.7990743,0.5341707,9.3467754,1641.0,544.6800204,1.246493,4.1049068,1666.0,545.9265134,1.4387793,1694.0,547.3652927,1.4196345,1722.0,548.7849272,0.0910113,1724.0,548.8759385,1412.0,1.2375332,1738.0,549.5846357,4.9046153,0.124031008,0.157894737,0.340909091,1.0,0.194444444,0.0,0.178571429,0.0,0.0,0.216494845,0.0,0.0,0.291666667,,,,,
2,27,230713_1531,2,Dual,Kiwi,1aat,2,0,High,3,,2.0,,False,1764.0,550.8887008,0.5237058,1774.0,551.4124066,0.5337088,2.4901142,1834.0,554.4362296,,1.2475809,,,,,,,1858.0,555.6838105,1.4212518,1887.0,557.1050623,1724.0,2.0127623,1917.0,558.6518407,4.2156111,0.309090909,0.566666667,0.409638554,1.0,0.169491525,,0.0,0.627272727,0.316666667,0.493975904,0.0,0.379310345,0.694915254,,,,,
2,28,230713_1531,2,Dual,Kiwi,1aat,4,2,High,7,4.0,0.0,1.0,True,1943.0,559.9855888,0.5339644,1954.0,560.5195532,0.7340068,9.9628503,2165.0,571.2164103,1.2471675,,2189.0,572.4635778,1.44029,2218.0,573.9038678,,,,,,,1887.0,2.8805265,2249.0,575.4883874,4.2719771,0.490196078,0.505319149,0.662337662,1.0,0.566666667,0.0,,0.496402878,0.507109005,0.44047619,0.0,0.206896552,0.616666667,,,,,
2,29,230713_1531,2,Dual,Kiwi,1aat,0,2,,4,,,,False,2274.0,576.7370816,0.5288723,2284.0,577.2659539,0.7341925,,,,,,,,,,,,,,,,,2218.0,2.8332138,2594.0,592.9969665,,,,,,,,,,,,,,,,,,,
2,30,230713_1531,2,Dual,Kiwi,1aat,0,4,High,6,,4.0,,False,2619.0,594.2322853,0.5309323,2629.0,594.7632176,0.6339288,0.5717967,2653.0,595.9689431,,1.2476677,,,,,,,2678.0,597.2166108,1.4258181,2706.0,598.6424289,2594.0,1.2353188,2728.0,599.7729841,3.804041,0.981481481,1.0,0.378378378,0.16,0.489795918,,0.44,0.0,0.0,0.666666667,0.44,1.0,0.78,,,,,
2,31,230713_1531,2,Dual,Kiwi,1aat,4,0,,11,,,1.0,True,2753.0,601.0309133,0.5210734,2763.0,601.5519867,0.7340717,,,,,,,,,,,,,,,,,2706.0,2.3884844,3192.0,623.2874926,,,,,,,,,,,,,,,,,,,
2,32,230713_1531,2,Dual,Kiwi,1aat,2,4,High,8,4.0,1.0,,True,3216.0,624.5208683,0.5330753,3226.0,625.0539436,0.734075,10.1277572,3441.0,635.9157758,1.249724,4.1078746,3465.0,637.1654998,1.4367539,3494.0,638.6022537,1.4213967,3522.0,640.0236504,0.0913236,3523.0,640.114974,3192.0,1.2333757,3537.0,640.824179,4.9084032,0.497757848,0.497354497,0.229166667,0.833333333,0.027777778,0.0,0.285714286,0.120481928,0.139534884,0.239583333,0.0,0.0,0.319444444,,,,,
2,33,230713_1531,2,Dual,Kiwi,1aat,2,4,High,2,,4.0,,False,3564.0,642.1614468,0.5231094,3574.0,642.6845562,0.5341302,0.991403,3604.0,644.2100894,,1.2449406,,,,,,,3629.0,645.45503,1.4262696,3657.0,646.8812996,3523.0,2.0464728,3688.0,648.4620096,4.2519202,0.641975309,0.633333333,0.285714286,0.4,0.237288136,,0.4,0.666666667,0.1,0.80952381,0.4,1.0,0.983050847,,,,,
2,34,230713_1531,2,Dual,Kiwi,1aat,2,0,,9,,,1.0,True,3714.0,649.7801629,0.5270666,3724.0,650.3072295,0.533911,,,,,,,,,,,,,,,,,3657.0,2.8988633,4149.0,671.8428539,,,,,,,,,,,,,,,,,,,
2,35,230713_1531,2,Dual,Kiwi,1aat,0,4,High,12,4.0,0.0,,True,4174.0,673.0820892,0.5273729,4184.0,673.6094621,0.633858,0.6704296,4210.0,674.9137497,1.2491169,,4234.0,676.1628666,1.4375671,4263.0,677.6004337,,,,,,,4149.0,1.2392353,4285.0,678.7262643,3.8125146,0.212121212,0.269230769,0.093333333,0.041666667,0.117647059,0.791666667,,0.0,0.0,0.746666667,0.791666667,1.0,0.725490196,,,,,
2,36,230713_1531,2,Dual,Kiwi,1aat,4,2,High,1,,4.0,,False,4310.0,680.00469,0.526675,4320.0,680.531365,0.6338591,2.8892452,4390.0,684.0544693,,1.2485854,,,,,,,4415.0,685.3030547,1.4259477,4443.0,686.7290024,4263.0,2.4042563,4474.0,688.3296229,4.2751536,0.275590551,0.371428571,0.19047619,0.32,0.13559322,,0.0,0.480314961,0.614285714,0.523809524,0.0,0.464285714,0.745762712,,,,,
2,37,230713_1531,2,Dual,Kiwi,1aat,0,2,,10,,,,True,4500.0,689.6167281,0.5223129,4510.0,690.139041,0.6338458,,,,,,,,,,,,,,,,,4443.0,2.8877257,4937.0,711.7739973,,,,,,,,,,,,,,,,,,,
2,38,230713_1531,2,Dual,Kiwi,1aat,4,0,High,11,4.0,1.0,,True,4961.0,713.0050372,0.5357146,4971.0,713.5407518,0.6340401,11.5820717,5212.0,725.7568636,1.2468552,4.10325,5237.0,727.0037188,1.4378696,5265.0,728.4415884,1.4185252,5293.0,729.8601136,0.0908306,5295.0,729.9509442,4937.0,1.2310399,5309.0,730.6639366,4.907073,0.285714286,0.285714286,0.473684211,0.96,0.235294118,0.0,0.142857143,0.178181818,0.203319502,0.206185567,0.0,0.0,0.277777778,,,,,
2,39,230713_1531,2,Dual,Kiwi,1aat,2,0,High,3,,2.0,,False,5335.0,731.9824283,0.5232962,5345.0,732.5057245,0.5341201,0.8212711,5372.0,733.8611157,,1.2486396,,,,,,,5397.0,735.1097553,1.4210966,5425.0,736.5308519,5295.0,2.0314841,5456.0,738.1300496,4.2689339,0.350649351,1.0,0.555555556,1.0,0.357142857,,0.0,0.558441558,0.0,0.345238095,0.0,0.285714286,0.491525424,,,,,
2,40,230713_1531,2,Dual,Kiwi,1aat,2,0,,9,,,,True,5494.0,740.0633388,0.5323141,5505.0,740.5956529,0.5340037,,,,,,,,,,,,,,,,,5425.0,3.5324869,5930.0,762.1308875,,,,,,,,,,,,,,,,,,,
2,41,230713_1531,2,Dual,Kiwi,1aat,0,2,High,10,2.0,0.0,,True,5954.0,763.3723045,0.5250225,5964.0,763.897327,0.6339681,3.9745469,6055.0,768.505842,1.2474977,,6080.0,769.7533397,1.4278156,6108.0,771.1811553,,,,,,,5930.0,1.241417,6130.0,772.3051654,3.7993234,0.179487179,0.179487179,0.136986301,0.0,0.208333333,0.92,,0.0,0.0,0.866666667,0.92,1.0,0.84,,,,,
2,42,230713_1531,2,Dual,Kiwi,1aat,0,4,High,6,,4.0,,False,6155.0,773.5812674,0.5241628,6166.0,774.1054302,0.5343032,0.5704031,6188.0,775.2101365,,1.2488852,,,,,,,6212.0,776.4590217,1.4271572,6240.0,777.8861789,6108.0,2.4001121,6272.0,779.4917202,4.2815837,0.454545455,0.409090909,0.380952381,0.333333333,0.4,,0.0,0.175,0.0,0.5,0.0,0.357142857,0.7,,,,,
2,43,230713_1531,2,Dual,Kiwi,1aat,2,4,Low,8,2.0,1.0,,True,6297.0,780.7827857,0.5283087,6308.0,781.3110944,0.7342411,2.2092473,6366.0,784.2545828,1.231595,4.0999111,6390.0,785.4861778,1.4240277,6418.0,786.9102055,1.4442884,6447.0,788.3544939,0.0906253,6449.0,788.4451192,6240.0,2.8966068,6472.0,789.6496328,5.39505,0.6,0.421052632,0.339805825,1.0,0.160493827,0.0,0.413793103,0.666666667,0.327586207,0.349056604,0.0,0.0,0.451219512,,,,,
2,44,230713_1531,2,Dual,Kiwi,1aat,0,2,High,4,,2.0,,False,6498.0,790.9704038,0.5321734,6509.0,791.5025772,0.7339194,0.5889687,6535.0,792.8254653,,1.2474348,,,,,,,6560.0,794.0729001,1.4214891,6588.0,795.4943892,6449.0,2.5252846,6619.0,797.1009624,4.2754971,0.279069767,0.615384615,0.488095238,0.4,0.525423729,,0.0,0.546511628,0.0,0.202380952,0.0,0.0,0.288135593,,,,,
2,45,230713_1531,2,Dual,Kiwi,1aat,4,2,,7,,,1.0,True,6649.0,798.5970269,0.5282304,6659.0,799.1252573,0.6342374,,,,,,,,,,,,,,,,,6588.0,3.1026377,7086.0,820.7611753,,,,,,,,,,,,,,,,,,,
2,46,230713_1531,2,Dual,Kiwi,1aat,0,4,,12,,,,True,7110.0,821.9915571,0.5356295,7121.0,822.5271866,0.7339634,,,,,,,,,,,,,,,,,7086.0,1.2303818,7549.0,844.2628079,,,,,,,,,,,,,,,,,,,
2,47,230713_1531,2,Dual,Kiwi,1aat,0,4,,12,,,,True,7573.0,845.4829117,0.5299782,7584.0,846.0128899,0.6334469,,,,,,,,,,,,,,,,,7549.0,1.2201038,8010.0,867.6479967,,,,,,,,,,,,,,,,,,,
4,0,230717_1440,1,Dual,Donna,Loquat,0,4,,6,,,,False,21.0,1.0818465,0.5368364,32.0,1.6186829,0.6330259,,,,,,,,,,,,,,,,,0.0,,340.0,17.2484105,,,,,,,,,,,,,,,,,,,
4,1,230717_1440,1,Dual,Donna,Loquat,4,2,High,1,,4.0,,False,366.0,18.5603032,0.5380458,377.0,19.098349,0.5335234,5.24148,491.0,24.8733524,,1.2488996,,,,,,,515.0,26.122252,1.4421144,544.0,27.5643664,340.0,1.3118927,566.0,28.6943961,3.8210437,0.626086957,0.333333333,0.466666667,0.0,0.68627451,,0.916666667,0.092715232,0.122807018,0.973333333,0.916666667,1.0,1.0,0.105263158,0.105263158,0.0,0.0,
4,2,230717_1440,1,Dual,Donna,Loquat,4,2,Low,7,2.0,0.0,,True,591.0,29.952394,0.5381191,601.0,30.4905131,0.6339455,10.8796396,828.0,42.0040982,1.2476678,,853.0,43.251766,1.4368594,881.0,44.6886254,,,,,,,544.0,2.3880276,904.0,45.8514456,3.8473474,0.712389381,0.646067416,0.157894737,0.2,0.137254902,0.28,,0.190140845,0.114537445,0.578947368,0.28,0.928571429,0.725490196,0.043478261,0.0625,0.0,0.0,0.0
4,3,230717_1440,1,Dual,Donna,Loquat,2,0,High,9,2.0,0.0,,True,930.0,47.1769086,0.5272117,941.0,47.7041203,0.7341865,6.0288599,1074.0,54.4671667,1.2449624,,1099.0,55.7121291,1.4295726,1127.0,57.1417017,,,,,,,881.0,2.4882832,1149.0,58.2763182,3.8091515,0.393333333,0.52688172,0.102941176,0.277777778,0.04,0.28,,0.14507772,0.127819549,0.506666667,0.28,0.857142857,0.62,0.130434783,0.105263158,0.0,0.0,0.0
4,4,230717_1440,1,Dual,Donna,Loquat,2,0,High,3,,2.0,,False,1176.0,59.6230286,0.5243317,1186.0,60.1473603,0.6339092,2.3410017,1245.0,63.1222712,,1.2474937,,,,,,,1269.0,64.3697649,1.4237354,1297.0,65.7935003,1127.0,2.4813269,1322.0,67.0469707,3.9246995,0.302083333,0.576271186,0.246753247,0.25,0.245283019,,0.083333333,0.533898305,0.559322034,0.688311688,0.083333333,1.0,0.962264151,0.133333333,0.0,0.0,0.0,0.0
4,5,230717_1440,1,Dual,Donna,Loquat,0,2,High,10,2.0,0.0,,True,1348.0,68.3477518,0.522985,1358.0,68.8707368,0.6341889,0.5882207,1382.0,70.0931464,1.2488549,,1407.0,71.3420013,1.4292502,1435.0,72.7712515,,,,,,,1297.0,2.5542515,1461.0,74.0773111,3.9841647,0.741176471,1.0,0.708860759,0.6,0.759259259,0.0,,0.270588235,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0,0.105263158,0.0,0.133333333
4,6,230717_1440,1,Dual,Donna,Loquat,4,0,Low,11,0.0,0.0,,True,1486.0,75.3757123,0.5340013,1497.0,75.9097136,0.6340826,0.8441617,1526.0,77.3879579,1.025438,,1546.0,78.4133959,2.1213966,1588.0,80.5347925,,,,,,,1435.0,2.6044608,1611.0,81.6730011,4.2850432,0.494505495,0.931034483,0.682352941,0.25,0.815384615,0.0,,0.230769231,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0,0.105263158,0.0,0.133333333
4,7,230717_1440,1,Dual,Donna,Loquat,2,4,High,2,,4.0,,False,1635.0,82.9296842,0.5359264,1646.0,83.4656106,0.7345246,12.1992436,1901.0,96.3993788,,1.246812,,,,,,,1926.0,97.6461908,1.4241523,1954.0,99.0703431,1588.0,2.3948917,1982.0,100.5133173,4.1139385,0.598484848,0.661290323,0.649350649,1.0,0.509090909,,0.0,0.236421725,0.239215686,0.308641975,0.0,0.0,0.446428571,0.105263158,0.133333333,0.133333333,0.0,0.0
4,8,230717_1440,1,Dual,Donna,Loquat,0,4,Low,12,0.0,1.0,,True,2008.0,101.8171549,0.5301508,2018.0,102.3473057,0.5339724,7.5562642,2178.0,110.4375423,1.0358118,4.5906526,2198.0,111.4733541,2.121328,2240.0,113.5946821,1.4335128,2268.0,115.0281949,0.0809922,2270.0,115.1091871,1954.0,2.7468118,2291.0,116.1588003,5.721258,0.569148936,0.704918033,0.71875,0.95,0.569892473,0.0,0.0,0.40625,0.19375,0.132743363,0.0,0.0,0.161290323,0.105263158,0.105263158,0.105263158,0.0,0.105263158
4,9,230717_1440,1,Dual,Donna,Loquat,2,4,Low,8,2.0,0.0,,True,2316.0,117.4480614,0.5283735,2326.0,117.9764349,0.7339108,5.8779684,2457.0,124.5883141,1.2321646,,2481.0,125.8204787,1.4245586,2509.0,127.2450373,,,,,,,2270.0,2.3388743,2532.0,128.3928137,3.8044996,0.520833333,0.791666667,0.328767123,0.681818182,0.176470588,0.0,,0.540106952,0.473282443,0.0,0.0,0.0,0.0,0.105263158,0.133333333,0.133333333,0.0,0.133333333
4,10,230717_1440,1,Dual,Donna,Loquat,0,2,High,4,,2.0,,False,2558.0,129.6951104,0.5244332,2568.0,130.2195436,0.534063,2.973667,2637.0,133.7272736,,1.247587,,,,,,,2662.0,134.9748606,1.4214009,2690.0,136.3962615,2509.0,2.4500731,2718.0,137.840582,4.1133084,0.4,0.568965517,0.456790123,0.56,0.410714286,,0.0,0.3125,0.449275362,0.654320988,0.0,0.964285714,0.946428571,0.105263158,0.0,0.0,0.0,0.0
4,11,230717_1440,1,Dual,Donna,Loquat,2,0,Low,9,0.0,0.0,,True,2744.0,139.1355932,0.524539,2754.0,139.6601322,0.533893,1.0559974,2785.0,141.2500226,1.0301972,,2806.0,142.2802198,2.1214264,2848.0,144.4016462,,,,,,,2690.0,2.7393317,2877.0,145.8672696,4.617247,0.661538462,0.555555556,1.0,1.0,1.0,0.0,,0.273684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,230717_1440,1,Dual,Donna,Loquat,4,2,Low,7,2.0,5.0,,True,2901.0,147.1006615,0.5326366,2911.0,147.6332981,0.6339068,10.5973818,3133.0,158.8645867,1.2336706,4.1172446,3157.0,160.0982573,1.4246274,3185.0,161.5228847,1.4589466,3214.0,162.9818313,0.4009639,3222.0,163.3827952,2848.0,2.6990153,3236.0,164.0881779,5.2235912,0.5,0.413533835,0.4375,0.375,0.443037975,0.041666667,0.586206897,0.385964912,0.495495495,0.54368932,0.041666667,1.0,0.696202532,0.133333333,0.133333333,0.153846154,0.0,0.0
4,13,230717_1440,1,Dual,Donna,Loquat,4,0,High,5,,4.0,,False,3261.0,165.3595694,0.5218694,3271.0,165.8814388,0.7336041,4.7434424,3379.0,171.3584853,,1.246888,,,,,,,3404.0,172.6053733,1.4253084,3432.0,174.0306817,3222.0,1.9767742,3461.0,175.5146912,4.1562059,0.578512397,0.59375,0.207317073,0.2,0.210526316,,0.44,0.74522293,0.666666667,0.829268293,0.44,1.0,1.0,0.0,0.0,0.0,0.0,
4,14,230717_1440,1,Dual,Donna,Loquat,0,2,High,10,2.0,0.0,,True,3487.0,176.8082047,0.5319571,3497.0,177.3401618,0.6512763,9.2388498,3692.0,187.2302879,1.253563,,3717.0,188.4838509,1.4282143,3745.0,189.9120652,,,,,,,3432.0,2.777523,3775.0,191.4122526,4.1819647,0.54679803,0.673913043,0.375,0.863636364,0.189655172,0.0,,0.253846154,0.158974359,0.34939759,0.0,0.142857143,0.5,0.073170732,0.105263158,0.133333333,0.0,0.0
4,15,230717_1440,1,Dual,Donna,Loquat,4,0,High,11,4.0,0.0,,True,3800.0,192.6958636,0.523366,3810.0,193.2192296,0.7341896,0.5871643,3836.0,194.5405835,1.2495012,,3861.0,195.7900847,1.4434658,3889.0,197.2335505,,,,,,,3745.0,2.7837984,3912.0,198.3525785,3.811995,0.488636364,1.0,0.333333333,1.0,0.230769231,0.0,,0.307692308,0.0,0.315789474,0.0,0.035714286,0.470588235,0.133333333,0.0,0.0,0.0,0.0
4,16,230717_1440,1,Dual,Donna,Loquat,2,0,High,3,,2.0,,False,3936.0,199.5851733,0.523011,3946.0,200.1081843,0.5340415,3.8242922,4032.0,204.466518,,1.2480335,,,,,,,4057.0,205.7145515,1.4229843,4085.0,207.1375358,3889.0,2.3516228,4114.0,208.6452225,4.1787045,0.121495327,0.279069767,0.50617284,0.875,0.350877193,,0.0,0.664335664,0.511627907,0.682926829,0.0,0.964285714,0.98245614,0.142857143,0.0,0.0,0.0,0.0
4,17,230717_1440,1,Dual,Donna,Loquat,0,4,Low,12,0.0,0.0,,True,4140.0,209.9400073,0.5269587,4150.0,210.466966,0.5332355,2.1117818,4203.0,213.1119833,1.0254556,,4223.0,214.1374389,2.1213795,4265.0,216.2588184,,,,,,,4085.0,2.8024715,4295.0,217.784375,4.6723917,0.534883721,0.575,0.702380952,1.0,0.647887324,0.0,,0.322033898,0.150943396,0.0,0.0,0.0,0.0,0.133333333,0.0,0.105263158,0.0,0.133333333
4,18,230717_1440,1,Dual,Donna,Loquat,2,4,High,8,4.0,0.0,,True,4320.0,219.0715753,0.5355327,4331.0,219.607108,0.633939,4.6081131,4434.0,224.8491601,1.2475352,,4459.0,226.0966953,1.4393836,4487.0,227.5360789,,,,,,,4265.0,2.8127569,4510.0,228.6878731,3.838713,0.684615385,0.760416667,0.25,0.64,0.058823529,0.0,,0.538461538,0.737864078,0.434210526,0.0,0.357142857,0.647058824,0.125,0.0,0.0,0.0,0.0
4,19,230717_1440,1,Dual,Donna,Loquat,0,4,High,6,,4.0,,False,4535.0,229.9708792,0.5280578,4545.0,230.498937,0.5339115,2.0728038,4597.0,233.1056523,,1.2479473,,,,,,,4621.0,234.3535996,1.4248813,4650.0,235.7784809,4487.0,2.4348003,4680.0,237.2980038,4.1923515,0.114583333,0.480769231,0.361445783,0.083333333,0.474576271,,0.5,0.609090909,0.173076923,0.855421687,0.5,1.0,1.0,0.0,0.0,0.0,0.0,
4,20,230717_1440,1,Dual,Donna,Loquat,2,4,Low,8,2.0,5.0,,True,4717.0,239.1916187,0.5314238,4727.0,239.7230425,0.7535176,0.8553655,4759.0,241.3319256,1.2306473,4.1153678,4783.0,242.5625729,1.4253848,4811.0,243.9879577,1.4593357,4840.0,245.4472934,0.4009081,4848.0,245.8482015,4650.0,3.4131378,4870.0,246.9752117,5.6432861,0.729166667,0.961538462,0.808988764,1.0,0.67816092,0.0,0.0,0.311926606,0.0,0.126126126,0.0,0.0,0.16091954,0.133333333,0.0,0.105263158,0.0,0.133333333
4,21,230717_1440,1,Dual,Donna,Loquat,4,2,High,7,4.0,0.0,,True,4896.0,248.2701881,0.5267932,4906.0,248.7969813,0.6336325,16.1895794,5238.0,265.6201932,1.2423551,,5263.0,266.8625483,1.4377007,5291.0,268.300249,,,,,,,4848.0,2.4219866,5314.0,269.4765468,3.8563536,0.696132597,0.631578947,0.21875,0.769230769,0.078431373,0.0,,0.382051282,0.298192771,0.184210526,0.0,0.0,0.274509804,0.133333333,0.133333333,0.133333333,0.0,0.0
4,22,230717_1440,1,Dual,Donna,Loquat,4,0,High,5,,4.0,,False,5340.0,270.7823945,0.5324816,5350.0,271.3148761,0.5337945,5.762585,5474.0,277.6112556,,1.2440899,,,,,,,5499.0,278.8553455,1.4256891,5527.0,280.2810346,5291.0,2.4821455,5557.0,281.8101573,4.1989017,0.391304348,0.770114943,0.168674699,0.4,0.068965517,,0.2,0.715846995,0.693548387,0.759036145,0.2,1.0,1.0,0.133333333,0.0,0.0,0.0,
4,23,230717_1440,1,Dual,Donna,Loquat,2,0,Low,9,0.0,0.0,,True,5582.0,283.076666,0.5310402,5593.0,283.6077062,0.6341881,3.8742667,5682.0,288.116161,1.0303098,,5702.0,289.1464708,2.1215791,5744.0,291.2680499,,,,,,,5527.0,2.7956314,5774.0,292.8045732,4.6884122,0.518518519,0.826086957,,,,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.105263158,0.083333333,,,
4,24,230717_1440,1,Dual,Donna,Loquat,0,2,High,10,2.0,3.0,,True,5800.0,294.0971508,0.5360252,5810.0,294.633176,0.5337697,3.4409906,5889.0,298.6079363,1.2471392,4.087796,5913.0,299.8550755,1.4267218,5941.0,301.2817973,1.413935,5969.0,302.6957323,0.2409485,5974.0,302.9366808,5744.0,2.8291009,5989.0,303.7264926,5.1185563,0.602739726,0.656716418,0.40625,0.666666667,0.302631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263158,0.133333333,0.105263158,0.0,0.117647059
4,25,230717_1440,1,Dual,Donna,Loquat,4,2,High,1,,4.0,,False,6015.0,305.0214484,0.5373679,6026.0,305.5588163,0.7336628,5.7276779,6153.0,312.020157,,1.2456462,,,,,,,6178.0,313.2658032,1.4250593,6206.0,314.6908625,5974.0,2.0847676,6236.0,316.2249088,4.2047518,0.647887324,0.705263158,0.421686747,0.08,0.568965517,,0.04,0.603351955,0.598425197,0.518072289,0.04,1.0,0.724137931,0.133333333,0.133333333,0.0,0.0,0.0
